idx,filename,type,xmin,xmax,ymin,ymax,class,label
03165,012875444.jpg,MPII,364.7396313364055,942.804147465438,19.85483870967755,715.8917050691244,sitting,1
03166,012881307.jpg,MPII,612.4815668202765,709.8087557603687,300.03917050691246,559.5783410138249,occlusion,5
03166,012881307.jpg,MPII,739.3018433179725,842.5276497695853,282.3433179723502,580.2235023041475,occlusion,5
03167,012886987.jpg,MPII,385.3847926267281,1193.495391705069,108.3341013824886,718.8410138248848,lying,2
03168,012887972.jpg,MPII,785.7534562211981,1400.684331797235,171.09907834101386,878.9331797235025,sitting,1
03169,012890259.jpg,MPII,326.16129032258067,690.1935483870968,172.61290322580646,335.93548387096763,lying,2
03170,012890505.jpg,MPII,842.5276497695853,1105.016129032258,67.04377880184336,718.8410138248848,standing,0
03171,012893731.jpg,MPII,686.2142857142857,995.8917050691247,2.158986175115274,715.8917050691244,occlusion,5
03172,012897891.jpg,MPII,511.12903225806457,853.516129032258,21.096774193548413,475.64516129032245,occlusion,5
03173,012903641.jpg,MPII,4.923963133640626,630.1774193548389,137.82718894009213,718.8410138248848,bent,4
03173,012903641.jpg,MPII,526.951612903226,951.652073732719,64.09447004608296,718.8410138248848,bent,4
03174,012905339.jpg,MPII,4.923963133640626,214.32488479262682,208.61059907834107,715.8917050691244,bent,4
03174,012905339.jpg,MPII,774.6935483870969,928.0576036866361,164.3709677419355,662.8041474654378,bent,4
03174,012905339.jpg,MPII,240.86866359447012,441.4216589861752,131.92857142857133,715.8917050691244,bent,4
03175,012906512.jpg,MPII,608.794930875576,1183.910138248848,255.15437788018437,1078.0115207373274,occlusion,5
03176,012907125.jpg,MPII,323.4493087557604,565.2926267281107,105.38479262672809,600.86866359447,bent,4
03176,012907125.jpg,MPII,633.1267281105992,886.767281105991,58.195852534562164,547.7811059907834,bent,4
03177,012907367.jpg,MPII,116.9976958525346,376.5368663594471,128.97926267281105,715.8917050691244,sitting,1
03177,012907367.jpg,MPII,647.873271889401,907.4124423963134,134.87788018433184,718.8410138248848,sitting,1
03178,012909635.jpg,MPII,23.35714285714289,181.14516129032262,132.1129032258064,475.7073732718894,bent,4
03179,012913640.jpg,MPII,940.5921658986174,1405.1082949308754,95.89170506912433,856.8133640552996,sitting,1
03180,012915942.jpg,MPII,644.1866359447004,1144.094470046083,82.6198156682027,1069.1635944700463,standing,0
03181,012938062.jpg,MPII,282.1589861751152,653.7718894009217,16.90552995391704,639.2096774193549,bent,4
03182,012940300.jpg,MPII,388.3341013824885,659.6705069124425,155.5230414746544,580.2235023041475,bent,4
03183,012951492.jpg,MPII,351.2281105990783,687.3018433179725,18.730414746543772,362.6198156682028,occlusion,5
03184,012952661.jpg,MPII,98.56451612903228,512.942396313364,62.80414746543772,397.55069124423966,lying,2
03185,012955374.jpg,MPII,50.18421052631579,142.81578947368422,86.8157894736841,302.95614035087726,bent,4
03186,012958217.jpg,MPII,488.610599078341,680.3156682027651,252.8502304147466,709.9930875576036,standing,0
03187,012958454.jpg,MPII,1024.647465437788,1736.9055299539168,144.5552995391705,1069.1635944700463,sitting,1
03188,012958573.jpg,MPII,482.7119815668203,621.3294930875577,205.66129032258073,426.8594470046082,bent,4
03188,012958573.jpg,MPII,689.1635944700462,771.7442396313365,158.4723502304148,388.5184331797235,bent,4
03189,012965040.jpg,MPII,476.81336405529953,571.1912442396315,320.684331797235,479.94700460829495,bent,4
03190,012967898.jpg,MPII,843.2649769585253,1290.0852534562212,458.6566820276498,1078.0115207373274,sitting,1
03191,012970626.jpg,MPII,521.052995391705,774.6935483870969,252.8502304147466,462.25115207373267,lying,2
03192,012978297.jpg,MPII,843.2649769585253,1108.7027649769584,277.2741935483871,1024.9239631336409,bent,4
03192,012978297.jpg,MPII,1250.2695852534562,1661.6981566820275,290.5460829493088,1073.587557603687,bent,4
03193,012980556.jpg,MPII,257.8271889400922,456.905529953917,142.4354838709677,345.93778801843325,bent,4
03194,012985701.jpg,MPII,781.3294930875575,1197.1820276497695,95.89170506912433,949.7165898617513,standing,0
03195,012989283.jpg,MPII,375.79953917050693,535.0622119815669,55.43087557603684,421.1451612903226,bent,4
03196,012995490.jpg,MPII,183.81797235023043,265.1082949308757,199.8548387096775,304.3709677419356,bent,4
03196,012995490.jpg,MPII,449.25576036866374,523.9101382488482,228.0576036866361,337.55069124423983,bent,4
03197,013008067.jpg,MPII,535.7995391705069,742.2511520737329,326.5829493087558,606.7672811059908,kneeling,3
03198,013008624.jpg,MPII,229.0714285714286,951.652073732719,261.6981566820277,689.3479262672811,lying,2
03199,013016359.jpg,MPII,636.0760368663595,1087.3202764976959,84.73963133640564,718.8410138248848,sitting,1
03200,013018935.jpg,MPII,476.0760368663594,1272.389400921659,29.5322580645161,1073.587557603687,occlusion,5
03201,013019446.jpg,MPII,524.0023041474655,798.2880184331799,311.83640552995394,559.5783410138249,lying,2
03202,013031799.jpg,MPII,234.97004608294935,606.5829493087559,99.4861751152074,712.942396313364,bent,4
03203,013032043.jpg,MPII,515.8917050691243,670.7304147465436,299.3940092165899,755.0622119815669,standing,0
03203,013032043.jpg,MPII,856.536866359447,1006.9516129032259,299.3940092165899,750.6382488479264,standing,0
03204,013032395.jpg,MPII,160.9861751152074,350.85714285714295,107.13824884792632,479.34562211981563,occlusion,5
03205,013032411.jpg,MPII,351.3755760368664,513.9562211981569,289.44009216589865,478.5645161290324,bent,4
03206,013034072.jpg,MPII,254.87788018433167,630.9147465437786,237.4585253456221,1069.1635944700463,occlusion,5
03206,013034072.jpg,MPII,776.905529953917,1236.9976958525344,87.04377880184325,1073.587557603687,occlusion,5
03206,013034072.jpg,MPII,1263.5414746543777,1759.0253456221199,64.92396313364043,1078.0115207373274,occlusion,5
03207,013035168.jpg,MPII,264.46313364055305,700.9608294930877,93.58755760368672,712.942396313364,occlusion,5
03208,013035313.jpg,MPII,385.3847926267281,553.4953917050692,25.75345622119812,550.7304147465437,standing,0
03208,013035313.jpg,MPII,618.3801843317974,860.2235023041477,5.108294930875559,677.5506912442396,standing,0
03208,013035313.jpg,MPII,963.4493087557604,1237.7350230414747,5.108294930875559,720.0,standing,0
03209,013043945.jpg,MPII,10.822580645161366,385.3847926267282,2.158986175115274,715.8917050691244,bent,4
03210,013045349.jpg,MPII,582.9884792626729,798.2880184331799,134.87788018433184,524.1866359447005,bent,4
03210,013045349.jpg,MPII,963.4493087557604,1243.6336405529955,81.79032258064512,720.0,bent,4
03211,013045564.jpg,MPII,206.1290322580645,459.9677419354839,17.16129032258067,473.67741935483855,occlusion,5
03212,013046236.jpg,MPII,228.33410138248848,408.2419354838709,6.767281105990776,475.7073732718894,standing,0
03213,013062397.jpg,MPII,706.8594470046082,1001.7903225806452,167.3202764976959,720.0,bent,4
03214,013063438.jpg,MPII,1040.13133640553,1152.205069124424,223.3571428571429,447.5046082949309,standing,0
03215,013065234.jpg,MPII,274.0483870967742,430.36175115207374,56.90552995391704,391.6520737327189,standing,0
03216,013069825.jpg,MPII,346.30645161290323,514.4170506912443,36.26036866359442,242.71198156682033,sitting,1
03217,013071038.jpg,MPII,196.62903225806457,397.1820276497697,176.16820276497697,662.8041474654378,sitting,1
03217,013071038.jpg,MPII,656.7211981566821,774.6935483870969,167.3202764976959,479.94700460829495,sitting,1
03217,013071038.jpg,MPII,1034.2327188940092,1166.9516129032259,149.6244239631336,527.1359447004609,sitting,1
03218,013071732.jpg,MPII,223.91013824884777,794.6013824884792,228.610599078341,1069.1635944700463,bent,4
03219,013073474.jpg,MPII,441.4216589861751,703.910138248848,252.8502304147466,592.020737327189,bent,4
03220,013084236.jpg,MPII,347.04377880184336,948.7027649769587,105.38479262672809,715.8917050691244,sitting,1
03221,013087366.jpg,MPII,150.17741935483872,467.2281105990783,111.46774193548384,465.3847926267282,bent,4
03222,013088114.jpg,MPII,698.0115207373271,989.9930875576039,49.34792626728108,712.942396313364,bent,4
03223,013093125.jpg,MPII,1228.1497695852536,1400.684331797235,343.6336405529954,1078.0115207373274,standing,0
03224,013097374.jpg,MPII,1236.9976958525347,1741.3294930875572,109.16359447004606,1007.2281105990785,standing,0
03225,013101455.jpg,MPII,869.8087557603687,1352.0207373271887,140.13133640552996,1042.619815668203,bent,4
03226,013101462.jpg,MPII,206.21428571428572,412.66589861751146,33.31105990783408,376.9055299539171,occlusion,5
03227,013102851.jpg,MPII,585.9377880184331,777.6428571428572,152.573732718894,718.8410138248848,standing,0
03228,013104221.jpg,MPII,854.3248847926267,1099.1175115207373,117.18202764976968,482.89631336405535,bent,4
03229,013105574.jpg,MPII,220.22350230414753,644.9239631336407,117.18202764976968,659.8548387096774,bent,4
03229,013105574.jpg,MPII,382.4354838709679,966.3986175115209,67.04377880184325,615.6152073732719,bent,4
03230,013107986.jpg,MPII,143.5414746543779,948.7027649769587,420.96082949308754,609.7165898617511,lying,2
03231,013118510.jpg,MPII,565.2926267281106,886.767281105991,208.61059907834107,715.8917050691244,bent,4
03232,013122495.jpg,MPII,843.2649769585253,1024.647465437788,498.4723502304148,812.5737327188942,bent,4
03233,013124488.jpg,MPII,506.3064516129033,565.2926267281107,370.82258064516134,589.0714285714286,standing,0
03233,013124488.jpg,MPII,1004.7396313364058,1072.573732718894,341.3294930875576,565.4769585253456,standing,0
03234,013126221.jpg,MPII,26.30645161290326,288.79493087557603,34.78571428571428,478.6566820276498,sitting,1
03235,013128797.jpg,MPII,376.536866359447,609.5322580645162,137.82718894009213,715.8917050691244,standing,0
03235,013128797.jpg,MPII,1063.725806451613,1276.0760368663596,279.3940092165899,715.8917050691244,standing,0
03236,013132325.jpg,MPII,753.2142857142858,951.8778801843317,145.38018433179718,670.7350230414747,standing,0
03237,013140537.jpg,MPII,675.1543778801843,1161.7903225806451,69.34792626728108,976.2603686635946,occlusion,5
03238,013141560.jpg,MPII,706.8594470046082,874.9700460829494,72.94239631336404,332.4815668202765,sitting,1
03239,013144602.jpg,MPII,591.0990783410139,1816.5368663594468,401.1451612903227,945.2926267281109,lying,2
03240,013148912.jpg,MPII,92.66589861751154,188.5184331797235,2.343317972350178,449.1635944700461,standing,0
03240,013148912.jpg,MPII,406.7672811059908,501.1451612903225,3.817972350230491,471.2834101382489,standing,0
03241,013156531.jpg,MPII,700.9608294930875,1048.979262672811,43.4493087557604,720.0,bent,4
03242,013156769.jpg,MPII,256.352534562212,484.9239631336405,17.089861751152057,452.11290322580646,bent,4
03243,013157071.jpg,MPII,594.7857142857143,1096.168202764977,40.5,718.8410138248848,bent,4
03244,013159408.jpg,MPII,847.6889400921659,1617.458525345622,277.2741935483871,998.3801843317974,sitting,1
03244,013159408.jpg,MPII,312.38940092165893,657.4585253456221,11.836405529953936,958.5645161290324,sitting,1
03245,013168690.jpg,MPII,379.2903225806453,467.8387096774194,36.83870967741933,357.58064516129025,standing,0
03246,013170954.jpg,MPII,149.44009216589865,441.4216589861752,81.79032258064512,715.8917050691244,bent,4
03247,013171503.jpg,MPII,178.93317972350235,603.6336405529955,93.58755760368672,720.0,occlusion,5
03248,013172877.jpg,MPII,101.90350877192982,263.3070175438596,124.71052631578948,457.34210526315786,standing,0
03248,013172877.jpg,MPII,273.1315789473684,423.30701754385956,148.57017543859655,458.7456140350877,standing,0
03249,013177089.jpg,MPII,187.78110599078343,503.357142857143,176.16820276497697,653.9562211981566,bent,4
03249,013177089.jpg,MPII,482.71198156682044,689.1635944700462,117.18202764976957,665.7534562211981,bent,4
03250,013178667.jpg,MPII,161.97465437788003,714.9700460829492,87.04377880184325,1011.6520737327191,bent,4
03250,013178667.jpg,MPII,816.721198156682,1874.0483870967741,255.15437788018437,1047.0437788018435,bent,4
03251,013181037.jpg,MPII,606.5829493087558,987.0437788018434,120.13133640552996,715.8917050691244,standing,0
03252,013183662.jpg,MPII,521.052995391705,718.6566820276499,117.18202764976968,712.942396313364,standing,0
03252,013183662.jpg,MPII,736.3525345622121,872.0207373271891,137.82718894009213,609.7165898617511,standing,0
03253,013185199.jpg,MPII,713.8640552995391,959.3940092165898,131.5599078341014,629.2557603686638,standing,0
03254,013190394.jpg,MPII,975.983870967742,1918.2880184331793,179.94700460829495,1078.0115207373274,occlusion,5
03255,013192983.jpg,MPII,644.9239631336405,1093.2188940092167,105.38479262672809,718.8410138248848,occlusion,5
03256,013215620.jpg,MPII,108.14976958525352,352.94239631336416,205.66129032258073,627.4124423963134,standing,0
03256,013215620.jpg,MPII,526.951612903226,671.467741935484,190.91474654377885,589.0714285714286,standing,0
03256,013215620.jpg,MPII,892.6658986175117,1220.0391705069126,185.01612903225805,624.463133640553,standing,0
03257,013216178.jpg,MPII,759.947004608295,922.1589861751153,120.13133640552996,656.905529953917,bent,4
03258,013217966.jpg,MPII,476.0760368663594,1157.3663594470045,281.6981566820276,971.8364055299542,bent,4
03259,013221152.jpg,MPII,1316.6290322580646,1670.5460829493086,122.43548387096769,1080.0,standing,0
03260,013226872.jpg,MPII,397.18202764976957,621.3294930875577,176.16820276497697,500.5921658986175,bent,4
03261,013228371.jpg,MPII,338.9331797235022,551.2834101382489,206.4907834101382,883.3571428571431,standing,0
03261,013228371.jpg,MPII,759.2096774193549,989.2557603686635,224.18663594470047,883.3571428571431,standing,0
03262,013245679.jpg,MPII,145.75345622119818,355.1543778801843,217.6428571428571,477.18202764976957,bent,4
03263,013247066.jpg,MPII,383.225806451613,499.32258064516134,117.5161290322581,469.74193548387086,standing,0
03264,013249896.jpg,MPII,349.99308755760376,568.2419354838711,58.19585253456228,474.04838709677415,sitting,1
03264,013249896.jpg,MPII,718.6566820276499,863.172811059908,173.21889400921657,367.87327188940094,sitting,1
03265,013252467.jpg,MPII,361.58064516129036,517.0322580645162,94.80645161290329,464.741935483871,sitting,1
03265,013252467.jpg,MPII,111.67741935483869,257.2903225806451,51.51612903225805,466.70967741935476,sitting,1
03265,013252467.jpg,MPII,593.7741935483871,755.1290322580645,104.64516129032256,468.67741935483866,sitting,1
03266,013254878.jpg,MPII,698.0115207373271,1134.5092165898618,108.3341013824886,712.942396313364,sitting,1
03267,013257408.jpg,MPII,453.21889400921657,957.5506912442398,5.108294930875672,568.426267281106,bent,4
03268,013258218.jpg,MPII,526.9516129032259,630.1774193548389,235.15437788018437,344.278801843318,occlusion,5
03269,013260399.jpg,MPII,998.1036866359448,1228.1497695852534,277.2741935483871,772.7580645161293,bent,4
03270,013271575.jpg,MPII,331.55990783410135,480.49999999999994,80.5,469.80875576036874,standing,0
03271,013286175.jpg,MPII,447.3202764976959,845.4769585253458,155.5230414746544,720.0,bent,4
03272,013295227.jpg,MPII,691.4078341013824,1649.4078341013824,136.55069124423972,533.8778801843318,lying,2
03273,013300980.jpg,MPII,111.09907834101386,647.873271889401,8.057603686635957,715.8917050691244,standing,0
03273,013300980.jpg,MPII,709.8087557603687,1066.6751152073732,55.24654377880188,715.8917050691244,standing,0
03274,013308664.jpg,MPII,447.3202764976959,662.6198156682029,211.5599078341014,665.7534562211981,sitting,1
03274,013308664.jpg,MPII,706.8594470046085,987.0437788018434,226.30645161290323,659.8548387096774,sitting,1
03275,013318213.jpg,MPII,745.2004608294931,839.578341013825,19.85483870967755,249.90092165898614,bent,4
03276,013320992.jpg,MPII,453.21889400921657,739.3018433179725,40.5,674.6013824884792,sitting,1
03277,013321859.jpg,MPII,414.1405529953916,776.905529953917,352.4815668202765,927.5967741935485,sitting,1
03277,013321859.jpg,MPII,1188.3341013824884,1551.0990783410136,432.11290322580646,741.7903225806454,sitting,1
03278,013322675.jpg,MPII,285.8456221198156,582.2511520737326,118.01152073732715,688.7027649769586,bent,4
03278,013322675.jpg,MPII,958.2880184331796,1245.8456221198155,334.78571428571433,781.6059907834103,bent,4
03279,013325651.jpg,MPII,627.2281105990784,889.7165898617512,96.536866359447,715.8917050691244,bent,4
03280,013328426.jpg,MPII,361.5806451612904,485.54838709677426,135.22580645161293,471.70967741935476,bent,4
03281,013338124.jpg,MPII,498.1958525345621,1104.278801843318,224.18663594470047,1078.0115207373274,bent,4
03282,013338862.jpg,MPII,285.1082949308756,777.6428571428572,158.4723502304148,624.463133640553,occlusion,5
03283,013339924.jpg,MPII,925.1082949308757,1143.3571428571427,1.0,531.4631336405529,bent,4
03283,013339924.jpg,MPII,441.4216589861751,521.0529953917049,159.85023041474648,389.89631336405523,bent,4
03284,013340648.jpg,MPII,99.30184331797238,347.0437788018435,111.28341013824888,668.7027649769585,sitting,1
03284,013340648.jpg,MPII,692.1129032258066,907.4124423963134,13.95622119815664,636.2603686635945,sitting,1
03285,013341634.jpg,MPII,233.58755760368666,382.89631336405546,90.3617511520738,402.2511520737329,standing,0
03286,013347997.jpg,MPII,400.13133640552996,907.4124423963134,75.89170506912444,718.8410138248848,bent,4
03287,013351555.jpg,MPII,249.8940092165899,649.225806451613,3.161290322580726,479.34562211981563,occlusion,5
03288,013355827.jpg,MPII,913.311059907834,1137.458525345622,78.84101382488484,565.4769585253456,standing,0
03288,013355827.jpg,MPII,1081.421658986175,1267.2281105990783,108.33410138248837,521.2373271889401,standing,0
03289,013367025.jpg,MPII,344.09447004608296,1128.610599078341,288.241935483871,712.942396313364,lying,2
03290,013369565.jpg,MPII,710.5460829493086,1015.7995391705069,436.5368663594471,1078.0115207373274,bent,4
03290,013369565.jpg,MPII,1051.1912442396313,1329.9009216589861,511.74423963133654,1078.0115207373274,bent,4
03291,013370268.jpg,MPII,167.01382488479265,251.4009216589862,46.86175115207379,268.37788018433173,standing,0
03292,013377814.jpg,MPII,128.05760368663596,431.8364055299539,101.14516129032256,332.6658986175116,kneeling,3
03293,013382836.jpg,MPII,428.48387096774195,650.8387096774193,19.096774193548356,402.8064516129033,occlusion,5
03294,013394122.jpg,MPII,962.7119815668202,1210.4539170506912,184.3709677419355,600.2235023041476,bent,4
03295,013397487.jpg,MPII,509.2557603686636,992.9423963133642,55.24654377880188,712.942396313364,occlusion,5
03296,013399868.jpg,MPII,529.9009216589861,1113.8640552995391,5.108294930875672,712.942396313364,occlusion,5
03297,013408277.jpg,MPII,1.0,232.020737327189,105.38479262672809,297.08986175115206,occlusion,5
03297,013408277.jpg,MPII,122.89631336405537,391.283410138249,105.38479262672809,305.93778801843314,occlusion,5
03297,013408277.jpg,MPII,388.3341013824886,644.9239631336407,99.48617511520729,300.03917050691246,occlusion,5
03297,013408277.jpg,MPII,748.1497695852536,931.0069124423964,90.6382488479262,282.3433179723502,occlusion,5
03298,013408314.jpg,MPII,827.7811059907834,1137.458525345622,185.01612903225805,606.7672811059908,bent,4
03299,013420243.jpg,MPII,370.6382488479263,500.4078341013826,305.93778801843314,712.942396313364,standing,0
03299,013420243.jpg,MPII,801.2373271889402,939.8548387096777,297.08986175115206,707.0437788018434,standing,0
03300,013423842.jpg,MPII,231.92105263157902,387.71052631578925,85.76315789473688,628.9210526315788,standing,0
03301,013427485.jpg,MPII,754.0483870967741,1155.1543778801843,69.99308755760376,715.8917050691244,occlusion,5
03302,013429696.jpg,MPII,706.1221198156682,1192.758064516129,148.97926267281105,1073.587557603687,standing,0
03303,013436961.jpg,MPII,559.3940092165899,1255.430875576037,8.057603686635957,715.8917050691244,occlusion,5
03304,013441468.jpg,MPII,219.4861751152074,346.30645161290323,260.40783410138243,396.0760368663595,sitting,1
03305,013443108.jpg,MPII,860.9608294930874,1175.0622119815666,458.6566820276498,1069.1635944700463,occlusion,5
03306,013443343.jpg,MPII,403.8179723502304,521.7903225806452,48.0576036866359,338.5645161290323,standing,0
03307,013443513.jpg,MPII,388.7027649769585,720.5,202.34331797235018,622.6198156682029,sitting,1
03308,013445704.jpg,MPII,172.29723502304148,377.2741935483871,49.5322580645161,480.0,standing,0
03309,013452549.jpg,MPII,352.94239631336404,556.4447004608296,2.158986175115274,695.2465437788019,standing,0
03310,013457627.jpg,MPII,262.2511520737327,442.1589861751152,25.93778801843314,478.6566820276498,standing,0
03311,013478578.jpg,MPII,500.4078341013825,774.6935483870969,123.08064516129036,718.8410138248848,standing,0
03312,013487485.jpg,MPII,688.426267281106,1073.311059907834,586.951612903226,1011.6520737327191,sitting,1
03312,013487485.jpg,MPII,1559.9470046082947,1750.1774193548385,339.2096774193549,1020.5000000000002,sitting,1
03312,013487485.jpg,MPII,1290.0852534562212,1427.2281105990783,418.84101382488484,909.9009216589864,sitting,1
03313,013497849.jpg,MPII,14.877880184331786,249.34792626728117,385.93778801843314,715.5230414746545,occlusion,5
03314,013499557.jpg,MPII,441.7903225806451,625.3847926267282,162.5276497695852,684.5552995391706,bent,4
03314,013499557.jpg,MPII,623.1728110599079,813.4032258064517,235.52304147465458,713.3110599078343,bent,4
03315,013503814.jpg,MPII,469.80645161290334,727.5806451612904,34.87096774193549,363.48387096774184,occlusion,5
03316,013507036.jpg,MPII,515.8917050691243,914.0483870967741,16.260368663594363,715.2465437788019,occlusion,5
03317,013509456.jpg,MPII,358.84101382488484,500.4078341013826,155.5230414746544,606.7672811059908,standing,0
03317,013509456.jpg,MPII,594.7857142857144,736.3525345622121,140.77649769585253,609.7165898617511,standing,0
03318,013516629.jpg,MPII,509.2557603686636,641.9746543778803,120.13133640552996,562.5276497695852,standing,0
03319,013521731.jpg,MPII,237.9193548387097,403.0806451612905,87.68894009216592,476.99769585253455,bent,4
03320,013522865.jpg,MPII,438.8870967741935,585.9838709677418,88.56451612903231,351.79032258064507,sitting,1
03321,013523538.jpg,MPII,641.9746543778801,839.578341013825,120.13133640552996,674.6013824884792,standing,0
03322,013523983.jpg,MPII,397.18202764976957,910.3617511520739,13.956221198156754,718.8410138248848,occlusion,5
03323,013535408.jpg,MPII,267.4124423963134,928.0576036866361,67.04377880184336,594.9700460829494,sitting,1
03324,013536246.jpg,MPII,865.3847926267281,1104.278801843318,272.85023041474653,653.3110599078342,bent,4
03325,013537860.jpg,MPII,468.219298245614,501.9035087719297,137.34210526315786,336.640350877193,standing,0
03325,013537860.jpg,MPII,111.7280701754386,224.00877192982455,128.92105263157896,395.5877192982456,standing,0
03326,013538204.jpg,MPII,192.94239631336387,462.8041474654378,423.2649769585254,1078.0115207373274,standing,0
03326,013538204.jpg,MPII,498.1958525345621,763.6336405529953,352.4815668202765,1073.587557603687,standing,0
03326,013538204.jpg,MPII,785.7534562211981,1064.463133640553,308.241935483871,1073.587557603687,standing,0
03326,013538204.jpg,MPII,1117.5506912442395,1471.4677419354837,272.85023041474653,1078.0115207373274,standing,0
03327,013541885.jpg,MPII,229.80875576036868,313.8640552995392,51.0069124423963,328.24193548387103,standing,0
03328,013545954.jpg,MPII,161.9746543778802,383.1728110599078,2.343317972350178,435.89170506912444,bent,4
03329,013551687.jpg,MPII,385.3847926267281,936.9055299539172,146.67511520737332,297.08986175115206,lying,2
03330,013562662.jpg,MPII,1055.615207373272,1387.4124423963133,148.97926267281105,657.7350230414747,bent,4
03330,013562662.jpg,MPII,1365.2926267281105,1732.4815668202764,250.73041474654383,896.6290322580646,bent,4
03331,013563720.jpg,MPII,265.16129032258067,509.1612903225807,121.45161290322585,475.64516129032245,bent,4
03331,013563720.jpg,MPII,42.80645161290332,156.93548387096783,174.58064516129025,385.1290322580644,bent,4
03332,013566147.jpg,MPII,409.71658986175106,1307.7811059907833,140.13133640552996,786.0299539170508,kneeling,3
03333,013574585.jpg,MPII,701.6981566820275,1157.3663594470045,113.5875576036866,1078.0115207373274,occlusion,5
03333,013574585.jpg,MPII,1387.4124423963133,1905.016129032258,109.16359447004606,1073.587557603687,occlusion,5
03334,013580711.jpg,MPII,722.9354838709678,1285.073732718894,169.4009216589858,1069.7004608294933,standing,0
03335,013588615.jpg,MPII,485.6612903225806,683.2649769585255,102.4354838709678,677.5506912442396,standing,0
03336,013590738.jpg,MPII,435.5230414746544,515.1543778801845,403.2649769585254,544.831797235023,standing,0
03337,013593275.jpg,MPII,353.70967741935493,621.3225806451613,42.741935483870975,432.3548387096773,bent,4
03338,013605623.jpg,MPII,414.87788018433184,698.0115207373273,173.21889400921668,668.7027649769585,standing,0
03339,013617414.jpg,MPII,953.8640552995391,1431.6520737327187,153.4032258064516,1080.0,sitting,1
03340,013622778.jpg,MPII,993.6797235023041,1263.5414746543777,440.96082949308766,901.0529953917053,bent,4
03341,013623365.jpg,MPII,252.66589861751157,488.6105990783411,78.84101382488484,718.8410138248848,standing,0
03341,013623365.jpg,MPII,706.8594470046085,945.7534562211982,158.4723502304148,718.8410138248848,standing,0
03341,013623365.jpg,MPII,978.1958525345623,1149.2557603686637,235.1543778801843,659.8548387096774,standing,0
03342,013625057.jpg,MPII,179.0964912280702,419.0964912280701,69.9736842105263,416.640350877193,occlusion,5
03343,013635380.jpg,MPII,396.44470046082944,865.3847926267281,255.15437788018437,538.2880184331798,bent,4
03344,013637111.jpg,MPII,971.5599078341013,1343.1728110599076,157.82718894009213,781.6059907834103,bent,4
03345,013637148.jpg,MPII,830.7304147465437,1172.8502304147466,152.573732718894,718.8410138248848,sitting,1
03346,013638539.jpg,MPII,524.0023041474655,786.4907834101384,246.95161290322585,715.8917050691244,occlusion,5
03347,013643975.jpg,MPII,471.65207373271886,1343.1728110599076,64.92396313364043,1078.0115207373274,occlusion,5
03348,013645112.jpg,MPII,659.6705069124424,892.6658986175117,123.08064516129036,720.0,standing,0
03348,013645112.jpg,MPII,954.6013824884793,1146.3064516129032,161.4216589861751,718.8410138248848,standing,0
03349,013650301.jpg,MPII,269.0967741935484,522.9354838709677,116.48387096774184,472.64516129032256,occlusion,5
03350,013658894.jpg,MPII,538.0115207373271,1073.311059907834,122.43548387096769,1064.7396313364059,bent,4
03351,013660090.jpg,MPII,174.6935483870968,537.8271889400921,3.6336405529953595,479.20967741935465,occlusion,5
03352,013668832.jpg,MPII,152.38940092165905,379.4861751152075,261.6981566820277,715.8917050691244,standing,0
03352,013668832.jpg,MPII,585.9377880184333,815.9838709677421,149.6244239631336,715.8917050691244,standing,0
03352,013668832.jpg,MPII,969.3479262672812,1217.089861751152,117.18202764976957,715.8917050691244,standing,0
03353,013669507.jpg,MPII,568.241935483871,703.910138248848,108.3341013824886,397.3663594470046,bent,4
03353,013669507.jpg,MPII,1043.0806451612902,1279.0253456221199,176.16820276497697,712.942396313364,bent,4
03354,013675502.jpg,MPII,196.62903225806457,742.2511520737329,5.108294930875672,718.8410138248848,sitting,1
03355,013678334.jpg,MPII,555.7073732718893,1418.3801843317972,38.38018433179718,1080.0,sitting,1
03356,013681863.jpg,MPII,512.205069124424,762.8963133640555,202.71198156682033,718.8410138248848,standing,0
03356,013681863.jpg,MPII,987.0437788018434,1240.684331797235,244.0023041474654,720.0,standing,0
03357,013688032.jpg,MPII,807.8732718894009,1290.0852534562212,175.5230414746544,1078.0115207373274,occlusion,5
03358,013688563.jpg,MPII,511.46774193548384,900.7764976958524,47.22811059907826,1073.587557603687,standing,0
03359,013691579.jpg,MPII,1091.0069124423962,1175.0622119815666,312.6658986175115,569.2557603686637,sitting,1
03359,013691579.jpg,MPII,1387.4124423963133,1493.5875576036865,343.6336405529954,600.2235023041476,sitting,1
03360,013696512.jpg,MPII,137.64285714285722,715.7073732718895,69.99308755760376,603.8179723502304,sitting,1
03361,013696663.jpg,MPII,264.278801843318,612.6658986175116,366.3064516129032,943.6336405529953,bent,4
03361,013696663.jpg,MPII,768.6105990783411,941.1451612903228,130.73041474654394,392.85023041474665,bent,4
03362,013705968.jpg,MPII,684.0023041474653,1015.7995391705069,538.2880184331798,905.4769585253457,sitting,1
03363,013706270.jpg,MPII,409.71658986175106,701.6981566820277,179.94700460829495,755.0622119815669,sitting,1
03364,013706794.jpg,MPII,108.14976958525352,400.1313364055301,55.24654377880188,482.89631336405535,bent,4
03365,013710319.jpg,MPII,335.2465437788019,538.7488479262674,294.1405529953918,709.9930875576036,bent,4
03365,013710319.jpg,MPII,636.0760368663596,839.578341013825,84.73963133640552,701.1451612903226,bent,4
